oid,url
2.16.840.1.113883.18.366,http://terminology.hl7.org/CodeSystem/v2-0564
2.16.840.1.113883.6.19,http://terminology.hl7.org/CodeSystem/camncvs
2.16.840.1.113883.1.11.395,http://terminology.hl7.org/ValueSet/v3-ModifyIndicator
2.16.840.1.113883.1.11.20446,http://terminology.hl7.org/ValueSet/v3-RefrainPolicy
2.16.840.1.113883.1.11.20551,http://terminology.hl7.org/ValueSet/v3-ActConsentDirectiveType
2.16.840.1.113883.1.11.20207,http://terminology.hl7.org/ValueSet/v3-ActClassContainerRegistration
2.16.840.1.113883.4.330.748,http://hl7.org/fhir/sid/passport-SWZ
2.16.840.1.113883.4.330.50,http://hl7.org/fhir/sid/passport-BGD
2.16.840.1.113883.1.11.19325,http://terminology.hl7.org/ValueSet/v3-ObservationSequenceType
2.16.840.1.113883.1.11.17363,http://terminology.hl7.org/ValueSet/v3-TranstympanicRoute
2.16.840.1.113883.21.271,http://terminology.hl7.org/ValueSet/v2-0406
2.16.840.1.113883.1.11.19347,http://terminology.hl7.org/ValueSet/v3-AdjudicatedWithAdjustments
2.16.840.1.113883.4.642.3.466,http://terminology.hl7.org/ValueSet/audit-event-outcome
2.16.840.1.113883.6.8,http://unitsofmeasure.org
2.16.840.1.113883.1.11.20469,http://terminology.hl7.org/ValueSet/v3-SecurityObservationValue
2.16.840.1.113883.6.301.6,https://www.nubc.org/CodeSystem/ValueCodesAndAmounts
2.16.840.1.113883.4.3.48,urn:oid:2.16.840.1.113883.4.3.48
2.16.840.1.113883.1.11.18142,http://terminology.hl7.org/ValueSet/v3-Arapahoan
2.16.840.1.113883.21.143,http://terminology.hl7.org/ValueSet/v2-0231
2.16.840.1.113883.1.11.20372,http://terminology.hl7.org/ValueSet/v3-ActRelationshipTemporallyPertainsStart
2.16.840.1.113883.4.80,http://terminology.hl7.org/CodeSystem/GCRT
2.16.840.1.113883.6.25,http://terminology.hl7.org/CodeSystem/abcCodes
2.16.840.1.113883.1.11.17416,http://terminology.hl7.org/ValueSet/v3-SetOperator
2.16.840.1.113883.1.11.20532,http://terminology.hl7.org/ValueSet/v3-SecurityTrustAccreditationObservationType
2.16.840.1.113883.1.11.10992,http://terminology.hl7.org/ValueSet/v3-TableFrame
2.16.840.1.113883.4.642.3.208,http://terminology.hl7.org/ValueSet/device-kind
2.16.840.1.113883.5.1121,http://terminology.hl7.org/CodeSystem/v3-EntityNamePartTypeR2
1.0.21000.6,http://terminology.hl7.org/CodeSystem/iso21000-6-2004E-RDD
2.16.840.1.113883.1.11.20468,http://terminology.hl7.org/ValueSet/v3-SecurityIntegrityProvenanceAssertedByObservationType
2.16.840.1.113883.21.248,http://terminology.hl7.org/ValueSet/v2-0374
2.16.840.1.113883.5.1060,http://terminology.hl7.org/CodeSystem/v3-EntityCode
2.16.840.1.113883.2.20.5.3,https://fhir.infoway-inforoute.ca/CodeSystem/scptype
2.16.840.1.113883.4.642.3.172,http://terminology.hl7.org/ValueSet/communication-category
2.16.840.1.113883.18.120,http://terminology.hl7.org/CodeSystem/v2-0216
2.16.840.1.113883.4.642.3.1347,http://terminology.hl7.org/ValueSet/synthesis-type
2.16.840.1.113883.4.642.1.1195,http://terminology.hl7.org/CodeSystem/testscript-operation-codes
2.16.840.1.113883.4.6,http://hl7.org/fhir/sid/us-npi
2.16.840.1.113883.1.11.17345,http://terminology.hl7.org/ValueSet/v3-SublesionalRoute
2.16.840.1.113883.1.11.20386,http://terminology.hl7.org/ValueSet/v3-SeverityObservationCode
2.16.840.1.113883.1.11.20056,http://terminology.hl7.org/ValueSet/v3-EntityStatusNullified
2.16.840.1.113883.21.371,http://terminology.hl7.org/ValueSet/v2-0548
2.16.840.1.113883.4.642.3.1412,http://terminology.hl7.org/ValueSet/attribute-estimate-type
2.16.840.1.113883.18.213,http://terminology.hl7.org/CodeSystem/v2-0353
2.16.840.1.113883.1.11.20546,http://terminology.hl7.org/ValueSet/v3-ProvenanceEventCurrentState-DC
2.16.840.1.113883.6.102.4.14,http://terminology.hl7.org/CodeSystem/DEEDS414
2.16.840.1.113883.1.11.17237,http://terminology.hl7.org/ValueSet/v3-IntravesicleRoute
2.16.840.1.113883.4.642.3.1414,http://terminology.hl7.org/ValueSet/certainty-rating
2.16.840.1.113883.6.242,http://terminology.hl7.org/CodeSystem/EPSG-GeodeticParameterDataset
2.16.840.1.113883.18.99,http://terminology.hl7.org/CodeSystem/v2-0187
2.16.840.1.113883.6.43,http://terminology.hl7.org/CodeSystem/icd-o
2.16.840.1.113883.1.11.20030,http://terminology.hl7.org/ValueSet/v3-ActStatusSuspended
2.16.840.1.113883.1.11.20447,http://terminology.hl7.org/ValueSet/v3-ActHealthInformationManagementReason
2.16.840.1.113883.1.11.20042,http://terminology.hl7.org/ValueSet/v3-EntityClassHealthChartEntity
2.16.840.1.113883.1.11.20002,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasPreviousInstance
2.16.840.1.113883.6.103,http://hl7.org/fhir/sid/icd-9-cm
2.16.840.1.113883.1.11.14914,http://terminology.hl7.org/ValueSet/v3-Race
2.16.840.1.113883.4.642.1.1254,http://terminology.hl7.org/CodeSystem/adverse-event-causality-assess
2.16.840.1.113883.1.11.11052,http://terminology.hl7.org/ValueSet/v3-MapRelationship
2.16.840.1.113883.1.11.16232,http://terminology.hl7.org/ValueSet/v3-ControlledSubstanceMonitoringProtocol
2.16.840.1.113883.1.11.15999,http://terminology.hl7.org/ValueSet/v3-RoleStatus
2.16.840.1.113883.6.138.2,http://terminology.hl7.org/CodeSystem/icpc-DAN
2.16.840.1.113883.21.208,http://terminology.hl7.org/ValueSet/v2-0323
2.16.840.1.113883.4.330.270,http://hl7.org/fhir/sid/passport-GMB
2.16.840.1.113883.1.11.19382,http://terminology.hl7.org/ValueSet/v3-xRoleClassAccommodationRequestor
2.16.840.1.113883.18.351,http://terminology.hl7.org/CodeSystem/v2-0538
2.16.840.1.113883.1.11.19352,http://terminology.hl7.org/ValueSet/v3-xAccommodationRequestorRole
2.16.840.1.113883.6.349,http://terminology.hl7.org/CodeSystem/cmshcc
2.16.840.1.113883.1.11.15470,http://terminology.hl7.org/ValueSet/v3-RaceAlaskanNative
2.16.840.1.113883.18.86,http://terminology.hl7.org/CodeSystem/v2-0168
2.16.840.1.113883.6.266,http://terminology.hl7.org/CodeSystem/NHSNBSIRiskFactors
2.16.840.1.113883.18.316,http://terminology.hl7.org/CodeSystem/v2-0492
2.16.840.1.113883.4.80,http://terminology.hl7.org/CodeSystem/GCRT
2.16.840.1.113883.2.20.5.3,https://fhir.infoway-inforoute.ca/CodeSystem/scptype
2.16.840.1.113883.1.11.20350,http://terminology.hl7.org/ValueSet/v3-ActRelationshipExacerbatredBy
2.16.840.1.113883.5.89,http://terminology.hl7.org/CodeSystem/v3-ParticipationSignature
2.16.840.1.113883.18.140,http://terminology.hl7.org/CodeSystem/v2-0241
2.16.840.1.113883.1.11.12212,http://terminology.hl7.org/ValueSet/v3-MaritalStatus
2.16.840.1.113883.6.102.5.6,http://terminology.hl7.org/CodeSystem/DEEDS506
2.16.840.1.113883.21.436,http://terminology.hl7.org/ValueSet/v2-0909
2.16.840.1.113883.4.642.1.1265,http://terminology.hl7.org/CodeSystem/smart-capabilities
2.16.840.1.113883.6.239,http://terminology.hl7.org/CodeSystem/CDARUS
2.16.840.1.113883.6.84,http://terminology.hl7.org/CodeSystem/IETF1766
2.16.840.1.113883.6.138.10,http://terminology.hl7.org/CodeSystem/icpc-NOR
2.16.840.1.113883.6.209,http://hl7.org/fhir/ndfrt
2.16.840.1.113883.1.11.20210,http://terminology.hl7.org/ValueSet/v3-ActClassDeterminantPeptide
2.16.840.1.113883.18.441,http://terminology.hl7.org/CodeSystem/v2-0938
2.16.840.1.113883.5.1057,http://terminology.hl7.org/CodeSystem/v3-ContextControl
2.16.840.1.113883.21.175,http://terminology.hl7.org/ValueSet/v2-0270
2.16.840.1.113883.1.11.20117,http://terminology.hl7.org/ValueSet/v3-RoleClassCaseSubject
2.16.840.1.113883.6.40,http://terminology.hl7.org/CodeSystem/hibccHIN
2.16.840.1.113883.1.11.18191,http://terminology.hl7.org/ValueSet/v3-EskimoAleut
2.16.840.1.113883.6.44,http://terminology.hl7.org/CodeSystem/IC2
2.16.840.1.113883.18.102,http://terminology.hl7.org/CodeSystem/v2-0191
2.16.840.1.113883.18.309,http://terminology.hl7.org/CodeSystem/v2-0484
2.16.840.1.113883.1.11.20540,http://terminology.hl7.org/ValueSet/v3-SecurityTrustAssuranceObservationValue
2.16.840.1.113883.1.11.13856,http://terminology.hl7.org/ValueSet/v3-ActClassRoot
2.16.840.1.113883.5.90,http://terminology.hl7.org/CodeSystem/v3-ParticipationType
2.16.840.1.113883.21.217,http://terminology.hl7.org/ValueSet/v2-0335
2.16.840.1.113883.4.642.1.1180,http://terminology.hl7.org/CodeSystem/resource-type-link
2.16.840.1.113883.4.642.1.1159,http://terminology.hl7.org/CodeSystem/ex-relatedclaimrelationship
2.16.840.1.113883.1.11.19710,http://terminology.hl7.org/ValueSet/v3-ActTherapyDurationWorkingListCode
2.16.840.1.113883.18.152,http://terminology.hl7.org/CodeSystem/v2-0257
2.16.840.1.113883.1.11.12234,http://terminology.hl7.org/ValueSet/v3-EncounterAdmissionSource
2.16.840.1.113883.1.11.20289,http://terminology.hl7.org/ValueSet/v3-ActInformationTransferCode
2.16.840.1.113883.1.11.10412,http://terminology.hl7.org/ValueSet/v3-MaterialDangerInflammable
2.16.840.1.113883.4.330.300,http://hl7.org/fhir/sid/passport-GRC
2.16.840.1.113883.6.80,http://terminology.hl7.org/CodeSystem/CE
2.16.840.1.113883.1.11.20213,http://terminology.hl7.org/ValueSet/v3-ActClassDisciplinaryAction
2.16.840.1.113883.4.642.1.1250,http://terminology.hl7.org/CodeSystem/research-study-prim-purp-type
2.16.840.1.113883.21.89,http://terminology.hl7.org/ValueSet/v2-0159
2.16.840.1.113883.18.395,http://terminology.hl7.org/CodeSystem/v2-0742
2.16.840.1.113883.5.7,http://terminology.hl7.org/CodeSystem/v3-ActPriority
2.16.840.1.113883.1.11.20011,http://terminology.hl7.org/ValueSet/v3-ActRelationshipStartsAfterStartOf
2.16.840.1.113883.5.109,http://terminology.hl7.org/CodeSystem/v3-ResponseModality
2.16.840.1.113883.1.11.20509,http://terminology.hl7.org/ValueSet/v3-ActRelationshipTemporallyPertainsApproximates
2.16.840.1.113883.1.11.18359,http://terminology.hl7.org/ValueSet/v3-SouthernAlaska
2.16.840.1.114222.4.11.826,http://terminology.hl7.org/ValueSet/v2-0227
2.16.840.1.113883.1.11.17036,http://terminology.hl7.org/ValueSet/v3-CecostomyRoute
2.16.840.1.113883.4.642.1.1165,http://terminology.hl7.org/CodeSystem/claimcareteamrole
2.16.840.1.113883.4.642.3.1401,http://terminology.hl7.org/ValueSet/verificationresult-communication-method
2.16.840.1.113883.1.11.19770,http://terminology.hl7.org/ValueSet/v3-LengthOutOfRange
2.16.840.1.113883.11.77,http://terminology.hl7.org/ValueSet/v3-KnowledgeSubtopicObservationValue
2.16.840.1.113883.18.33,http://terminology.hl7.org/CodeSystem/v2-0083
2.16.840.1.113883.5.1077,http://terminology.hl7.org/CodeSystem/v3-EducationLevel
2.16.840.1.113883.18.105,http://terminology.hl7.org/CodeSystem/v2-0200
2.16.840.1.113883.21.471,http://terminology.hl7.org/ValueSet/v2-0948
2.16.840.1.113883.1.11.20457,http://terminology.hl7.org/ValueSet/v3-SecurityObservationType
2.16.840.1.113883.1.11.14006,http://terminology.hl7.org/ValueSet/v3-RoleClassAgent
2.16.840.1.113883.4.642.3.1324,http://terminology.hl7.org/ValueSet/medicationrequest-status-reason
2.16.840.1.113883.6.102.4.2,http://terminology.hl7.org/CodeSystem/DEEDS402
2.16.840.1.113883.1.11.20299,http://terminology.hl7.org/ValueSet/v3-LabResultTriggerEvents
2.16.840.1.113883.1.11.19937,http://terminology.hl7.org/ValueSet/v3-RoleClassExposureAgentCarrier
2.16.840.1.113883.4.642.1.1203,http://terminology.hl7.org/CodeSystem/contractactorrole
2.16.840.1.113883.1.11.14002,http://terminology.hl7.org/ValueSet/v3-ActClassContract
2.16.840.1.113883.1.11.17311,http://terminology.hl7.org/ValueSet/v3-RectalRoute
2.16.840.1.113883.1.11.19464,http://terminology.hl7.org/ValueSet/v3-SpecimenEntityType
2.16.840.1.113883.1.11.10589,http://terminology.hl7.org/ValueSet/v3-OutpatientFacilityPracticeSetting
2.16.840.1.113883.4.642.3.3290,http://terminology.hl7.org/ValueSet/pronouns
2.16.840.1.113883.21.413,http://terminology.hl7.org/ValueSet/v2-0749
2.16.840.1.113883.18.326,http://terminology.hl7.org/CodeSystem/v2-0502
2.16.840.1.113883.5.79,http://terminology.hl7.org/CodeSystem/v3-mediaType
2.16.840.1.113883.4.330.762,http://hl7.org/fhir/sid/passport-TJK
2.16.840.1.113883.1.11.19933,http://terminology.hl7.org/ValueSet/v3-ActCoverageQuantityLimitCode
2.16.840.1.113883.1.11.14650,http://terminology.hl7.org/ValueSet/v3-IntracoronaryInjection
2.16.840.1.113883.1.11.19442,http://terminology.hl7.org/ValueSet/v3-ActClassComposition
2.16.840.1.113883.1.11.20273,http://terminology.hl7.org/ValueSet/v3-RoleClassActiveIngredientReferenceBasis
2.16.840.1.113883.6.102.4.14,http://terminology.hl7.org/CodeSystem/DEEDS414
2.16.840.1.113883.1.11.19992,http://terminology.hl7.org/ValueSet/v3-ActRelationshipModifies
2.16.840.1.113883.18.13,http://terminology.hl7.org/CodeSystem/v2-0017
2.16.840.1.113883.1.11.20280,http://terminology.hl7.org/ValueSet/v3-CoverageLimitObservationValue
2.16.840.1.113883.6.282,http://varnomen.hgvs.org
2.16.840.1.113883.18.421,http://terminology.hl7.org/CodeSystem/v2-0914
2.16.840.1.113883.5.13,http://terminology.hl7.org/CodeSystem/v3-ActRelationshipSplit
2.16.840.1.113883.1.11.20270,http://terminology.hl7.org/ValueSet/v3-RoleClassEquivalentEntity
2.16.840.1.113883.1.11.20300,http://terminology.hl7.org/ValueSet/v3-Country2
2.16.840.1.113883.18.183,http://terminology.hl7.org/CodeSystem/v2-0294
2.16.840.1.113883.21.103,http://terminology.hl7.org/ValueSet/v2-0175
2.16.840.1.113883.6.231,http://terminology.hl7.org/CodeSystem/USZIPCODES
2.16.840.1.113883.4.642.1.1366,http://terminology.hl7.org/CodeSystem/standards-status
2.16.840.1.113883.1.11.19857,http://terminology.hl7.org/ValueSet/v3-ActHealthInsuranceTypeCode
2.16.840.1.113883.4.642.1.1172,http://terminology.hl7.org/CodeSystem/adjudication-reason
2.16.840.1.113883.6.25,http://terminology.hl7.org/CodeSystem/abcCodes
2.16.2,http://terminology.hl7.org/CodeSystem/v3-ISO3166-2retired
2.16.840.1.113883.1.11.20401,http://terminology.hl7.org/ValueSet/v3-RoleClassAdjuvant
2.16.840.1.113883.4.330.520,http://hl7.org/fhir/sid/passport-NRU
2.16.840.1.113883.4.330.524,http://hl7.org/fhir/sid/passport-NPL
2.16.840.1.113883.21.456,http://terminology.hl7.org/ValueSet/v2-0933
2.16.840.1.113883.1.11.20025,http://terminology.hl7.org/ValueSet/v3-ActStatusCompleted
2.16.840.1.113883.6.102.5.6,http://terminology.hl7.org/CodeSystem/DEEDS506
2.16.840.1.113883.18.42,http://terminology.hl7.org/CodeSystem/v2-0105
2.16.840.1.113883.18.359,http://terminology.hl7.org/CodeSystem/v2-0555
2.16.840.1.113883.6.23,http://terminology.hl7.org/CodeSystem/nmmds
2.16.840.1.113883.18.406,http://terminology.hl7.org/CodeSystem/v2-0806
2.16.840.1.113883.4.330.570,http://hl7.org/fhir/sid/passport-NIU
2.16.840.1.113883.1.11.19973,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasControlVariable
2.16.840.1.113883.1.11.18425,http://terminology.hl7.org/ValueSet/v3-Kalapuyan
2.16.840.1.113883.6.138.10,http://terminology.hl7.org/CodeSystem/icpc-NOR
2.16.840.1.113883.1.11.20150,http://terminology.hl7.org/ValueSet/v3-RoleClassNursePractitioner
2.16.840.1.113883.5.1095,http://terminology.hl7.org/CodeSystem/v3-styleType
2.16.840.1.113883.6.339,http://human-phenotype-ontology.org
2.16.840.1.113883.4.330.44,http://hl7.org/fhir/sid/passport-BHS
2.16.840.1.113883.4.330.831,http://hl7.org/fhir/sid/passport-GGY
2.16.840.1.113883.6.84,http://terminology.hl7.org/CodeSystem/IETF1766
2.16.840.1.113883.1.11.13850,http://terminology.hl7.org/ValueSet/v3-AmbulanceHIPAA
2.16.840.1.113883.21.389,http://terminology.hl7.org/ValueSet/v2-0572
2.16.840.1.113883.21.54,http://terminology.hl7.org/ValueSet/v2-0122
2.16.840.1.113883.4.642.3.729,http://terminology.hl7.org/ValueSet/contract-type
2.16.840.1.113883.18.394,http://terminology.hl7.org/CodeSystem/v2-0739
2.16.840.1.113883.4.3.39,urn:oid:2.16.840.1.113883.4.3.39
2.16.840.1.113883.4.642.1.1075,http://terminology.hl7.org/CodeSystem/condition-ver-status
2.16.840.1.113883.6.231,http://terminology.hl7.org/CodeSystem/USZIPCODES
2.16.840.1.113883.4.330.74,http://hl7.org/fhir/sid/passport-BVT
2.16.840.1.113883.18.227,http://terminology.hl7.org/CodeSystem/v2-0369
2.16.840.1.113883.1.11.11526,http://terminology.hl7.org/ValueSet/v3-HumanLanguage
2.16.840.1.113883.21.294,http://terminology.hl7.org/ValueSet/v2-0437
2.16.840.1.113883.6.5,http://terminology.hl7.org/CodeSystem/snm
2.16.840.1.113883.6.138.2,http://terminology.hl7.org/CodeSystem/icpc-DAN
2.16.840.1.113883.4.330.626,http://hl7.org/fhir/sid/passport-TLS
2.16.840.1.113883.1.11.17336,http://terminology.hl7.org/ValueSet/v3-SubconjunctivalRoute
2.16.840.1.113883.1.11.19925,http://terminology.hl7.org/ValueSet/v3-ObservationIncomeValue
2.16.840.1.113883.18.254,http://terminology.hl7.org/CodeSystem/v2-0406
2.16.840.1.113883.4.642.1.1457,http://terminology.hl7.org/CodeSystem/variable-role
2.16.840.1.113883.5.1063,http://terminology.hl7.org/CodeSystem/v3-ObservationValue
2.16.840.1.113883.6.27,http://terminology.hl7.org/CodeSystem/multum
2.16.840.1.113883.4.330.140,http://hl7.org/fhir/sid/passport-CAF
2.16.840.1.113883.4.642.1.1388,http://terminology.hl7.org/CodeSystem/ex-procedure-type
2.16.840.1.113883.1.11.16368,http://terminology.hl7.org/ValueSet/v3-LivingSubjectProductionClass
2.16.840.1.113883.6.40,http://terminology.hl7.org/CodeSystem/hibccHIN
2.16.840.1.113883.6.93,http://terminology.hl7.org/CodeSystem/FIPS64
2.16.840.1.113883.1.11.17097,http://terminology.hl7.org/ValueSet/v3-IntracartilaginousRoute
2.16.840.1.113883.4.3.5,urn:oid:2.16.840.1.113883.4.3.5
2.16.840.1.113883.1.11.19400,http://terminology.hl7.org/ValueSet/v3-ActInvoiceInterGroupCode
2.16.840.1.113883.6.265,http://terminology.hl7.org/CodeSystem/NHSNSSILocationType
2.16.840.1.113883.21.383,http://terminology.hl7.org/ValueSet/v2-0564
2.16.840.1.113883.1.11.17153,http://terminology.hl7.org/ValueSet/v3-IntraluminalRoute
2.16.840.1.113883.4.3.19,urn:oid:2.16.840.1.113883.4.3.19
2.16.840.1.113883.1.11.19755,http://terminology.hl7.org/ValueSet/v3-ClinicalResearchEventReason
2.16.840.1.113883.21.278,http://terminology.hl7.org/ValueSet/v2-0421
2.16.840.1.113883.5.1124,http://terminology.hl7.org/CodeSystem/v3-hl7Realm
2.16.840.1.113883.4.642.3.500,http://terminology.hl7.org/ValueSet/subscription-channel-type
2.16.840.1.113883.6.3.1,http://terminology.hl7.org/CodeSystem/icd10ae
2.16.840.1.113883.1.11.19657,http://terminology.hl7.org/ValueSet/v3-xLabProcessClassCodes
2.16.840.1.113883.1.11.20531,http://terminology.hl7.org/ValueSet/v3-SecurityTrustObservationType
2.16.840.1.113883.18.65,http://terminology.hl7.org/CodeSystem/v2-0144
2.16.840.1.113883.4.330.795,http://hl7.org/fhir/sid/passport-TKM
2.16.840.1.113883.5.1070,http://terminology.hl7.org/CodeSystem/v3-substanceAdminSubstitution
2.16.840.1.113883.1.11.19449,http://terminology.hl7.org/ValueSet/v3-HL7ITSVersionCode
2.16.840.1.113883.1.11.20202,http://terminology.hl7.org/ValueSet/v3-ActClassCdaLevelOneClinicalDocument
2.16.840.1.113883.18.336,http://terminology.hl7.org/CodeSystem/v2-0514
2.16.840.1.113883.1.11.15351,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianShawnee
1.0.3166.1,urn:iso:std:iso:3166
2.16.840.1.113883.2.13,http://terminology.hl7.org/CodeSystem/standardBillingUnit
2.16.840.1.113883.1.11.19960,http://terminology.hl7.org/ValueSet/v3-ActRelationshipSplitExclusiveWait
2.16.840.1.113883.4.330.784,http://hl7.org/fhir/sid/passport-ARE
2.16.840.1.113883.1.11.15920,http://terminology.hl7.org/ValueSet/v3-ContactRoleType
2.16.840.1.113883.18.2,http://terminology.hl7.org/CodeSystem/v2-0001
2.16.840.1.113883.4.330.112,http://hl7.org/fhir/sid/passport-BLR
2.16.840.1.113883.6.102.4.2,http://terminology.hl7.org/CodeSystem/DEEDS402
2.16.840.1.113883.1.11.20245,http://terminology.hl7.org/ValueSet/v3-ActClassSubstanceAdministration
2.16.840.1.113883.1.11.20406,http://terminology.hl7.org/ValueSet/v3-ActRelationshipOverlapsWith
2.16.840.1.113883.11.79,http://terminology.hl7.org/ValueSet/v3-LOINCObservationActContextAgeDefinitionCode
2.16.840.1.113883.4.642.3.983,http://terminology.hl7.org/ValueSet/communication-topic
2.16.840.1.113883.1.11.18607,http://terminology.hl7.org/ValueSet/v3-WesternNumic
2.16.840.1.113883.4.330.8,http://hl7.org/fhir/sid/passport-ALB
2.16.840.1.113883.21.339,http://terminology.hl7.org/ValueSet/v2-0499
2.16.840.1.113883.1.11.19620,http://terminology.hl7.org/ValueSet/v3-ActAdministrativeAuthorizationDetectedIssueCode
2.16.840.1.113883.4.642.3.763,http://terminology.hl7.org/ValueSet/library-type
2.16.840.1.113883.21.93,http://terminology.hl7.org/ValueSet/v2-0163
2.16.840.1.113883.1.11.18562,http://terminology.hl7.org/ValueSet/v3-MississippiValley
2.16.840.1.113883.4.642.3.33,http://terminology.hl7.org/ValueSet/fundsreserve
2.16.840.1.113883.4.642.1.889,http://terminology.hl7.org/CodeSystem/validation-process
2.16.840.1.113883.4.330.504,http://hl7.org/fhir/sid/passport-MAR
2.16.840.1.113883.1.11.19745,http://terminology.hl7.org/ValueSet/v3-xMedicationOrImmunization
2.16.840.1.113883.18.403,http://terminology.hl7.org/CodeSystem/v2-0778
2.16.840.1.113883.1.11.19604,http://terminology.hl7.org/ValueSet/v3-TableRuleStyle
2.16.840.1.113883.18.175,http://terminology.hl7.org/CodeSystem/v2-0282
2.16.840.1.113883.1.11.15815,http://terminology.hl7.org/ValueSet/v3-RaceWhiteEuropean
2.16.840.1.113883.4.642.3.273,http://terminology.hl7.org/ValueSet/goal-priority
2.16.840.1.113883.5.83,http://terminology.hl7.org/CodeSystem/v3-ObservationInterpretation
2.16.840.1.113883.1.11.20250,http://terminology.hl7.org/ValueSet/v3-ActClassSitting
2.16.840.1.113883.21.449,http://terminology.hl7.org/ValueSet/v2-0925
2.16.840.1.113883.2.20.5.1,https://fhir.infoway-inforoute.ca/CodeSystem/pCLOCD
2.16.840.1.113883.1.11.20034,http://terminology.hl7.org/ValueSet/v3-ContextControlOverridingPropagating
2.16.840.1.113883.4.642.3.476,http://terminology.hl7.org/ValueSet/substance-category
2.16.840.1.113883.4.642.3.527,http://terminology.hl7.org/ValueSet/coverage-copay-type
2.16.840.1.113883.1.11.17219,http://terminology.hl7.org/ValueSet/v3-IntravascularRoute
2.16.840.1.113883.6.101,http://nucc.org/provider-taxonomy
2.16.840.1.113883.1.11.20578,http://terminology.hl7.org/ValueSet/v3-PrivacyMark
2.16.840.1.113883.4.642.1.1074,http://terminology.hl7.org/CodeSystem/condition-clinical
2.16.840.1.113883.21.267,http://terminology.hl7.org/ValueSet/v2-0401
2.16.840.1.113883.1.11.19349,http://terminology.hl7.org/ValueSet/v3-ActProcedureCodeCCI
2.16.840.1.113883.1.11.10228,http://terminology.hl7.org/ValueSet/v2-0952
2.16.840.1.113883.4.642.3.405,http://terminology.hl7.org/ValueSet/observation-statistics
2.16.840.1.113883.1.11.19820,http://terminology.hl7.org/ValueSet/v3-xActBillableCode
2.16.840.1.113883.6.102.4.18,http://terminology.hl7.org/CodeSystem/DEEDS418
2.16.840.1.113883.1.11.19602,http://terminology.hl7.org/ValueSet/v3-StyleType
2.16.840.1.113883.1.11.16544,http://terminology.hl7.org/ValueSet/v3-ParticipationModeVerbal
2.16.840.1.113883.1.11.16623,http://terminology.hl7.org/ValueSet/v3-SubstanceAdminGenericSubstitution
2.16.840.1.113883.1.11.17496,http://terminology.hl7.org/ValueSet/v3-ActCoverageLimitCode
2.16.840.1.113883.4.642.1.897,http://terminology.hl7.org/CodeSystem/can-push-updates
2.16.840.1.113883.4.642.1.1375,http://terminology.hl7.org/CodeSystem/goal-achievement
2.16.840.1.113883.21.369,http://terminology.hl7.org/ValueSet/v2-0544
2.16.840.1.113883.1.11.20538,http://terminology.hl7.org/ValueSet/v3-SecurityTrustObservationValue
2.16.840.1.113883.1.11.20392,http://terminology.hl7.org/ValueSet/v3-ActRelationshipHasBaseline
2.16.840.1.113883.1.11.19949,http://terminology.hl7.org/ValueSet/v3-ActMoodResourceSlot
1.0.639.1,http://terminology.hl7.org/CodeSystem/iso639-1
2.16.840.1.113883.18.267,http://terminology.hl7.org/CodeSystem/v2-0426
2.16.840.1.113883.4.3.40,urn:oid:2.16.840.1.113883.4.3.40
2.16.840.1.113883.1.11.20173,http://terminology.hl7.org/ValueSet/v3-RoleClassStoredEntity
2.16.840.1.113883.18.30,http://terminology.hl7.org/CodeSystem/v2-0076
2.16.840.1.113883.1.11.10206,http://terminology.hl7.org/ValueSet/v3-ObservationInterpretationNormality
2.16.840.1.113883.21.264,http://terminology.hl7.org/ValueSet/v2-0397
2.16.840.1.113883.6.89,http://terminology.hl7.org/CodeSystem/deeds-old
2.16.840.1.113883.4.330.760,http://hl7.org/fhir/sid/passport-SYR
2.16.840.1.113883.1.11.15074,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianCupeno
2.16.840.1.113883.1.11.14951,http://terminology.hl7.org/ValueSet/v3-RaceAmericanIndianCalifornia
2.16.840.1.113883.5.1132,http://terminology.hl7.org/CodeSystem/v3-hl7CMETAttribution
2.16.840.1.113883.4.642.1.0,http://terminology.hl7.org/CodeSystem/research-subject-state-type
2.16.840.1.113883.21.408,http://terminology.hl7.org/ValueSet/v2-0728
2.16.840.1.113883.21.403,http://terminology.hl7.org/ValueSet/v2-0682
2.16.840.1.113883.4.642.1.1267,http://terminology.hl7.org/CodeSystem/evidence-quality
2.16.840.1.113883.1.11.10725,http://terminology.hl7.org/ValueSet/v3-GTSAbbreviationHolidays
2.16.840.1.113883.6.38,http://terminology.hl7.org/CodeSystem/fdk
2.16.840.1.113883.4.642.1.1163,http://terminology.hl7.org/CodeSystem/claiminformationcategory
2.16.840.1.113883.1.11.16681,http://terminology.hl7.org/ValueSet/v3-DoseHighDetectedIssueCode
2.16.840.1.113883.18.59,http://terminology.hl7.org/CodeSystem/v2-0133
2.16.840.1.113883.4.642.1.1407,http://terminology.hl7.org/CodeSystem/v3-HL7DocumentFormatCodes
2.16.840.1.113883.21.433,http://terminology.hl7.org/ValueSet/v2-0905
2.16.840.1.113883.1.11.20422,http://terminology.hl7.org/ValueSet/v3-RoleLocationIdentifiedEntity
