"code","name"
"1006912","benzocaine / phenylpropanolamine"
"1006913","biotin / dicalcium phosphate"
"1006914","calcium carbonate / cholecalciferol / ferrous fumarate"
"1006915","poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett)"
"1006916","benzocaine / isopropyl alcohol"
"1006917","estrogens, conjugated (USP) / medroxyprogesterone"
"1006919","Capsicum oleoresin / turpentine"
"1006920","miconazole / zinc oxide"
"1006921","clioquinol / triamcinolone"
"1006922","lidocaine / phenol"
"1006924","chlorquinaldol / diflucortolone"
"1006925","monofluorophosphate / sodium fluoride"
"1006926","bisacodyl / casanthranol"
"1006927","diflucortolone / salicylic acid"
"1006930","levocarnitine / ubidecarenone"
"1006931","boron / calcium carbonate"
"1006932","menthol / salicylic acid"
"1006933","benzydamine / cetylpyridinium"
"1006939","Haemophilus capsular oligosaccharide / Neisseria meningitidis"
"1006941","glycolate / lactate"
"1006942","glutamine / tyrosine"
"1006943","chromic sulfate / zinc sulfate"
"1006944","chloramphenicol / naphazoline / neomycin"
"1006945","calcium phosphate / procyanidolic oligomer"
"1006948","ascorbic acid / niacinamide / vitamin A"
"1006949","activated charcoal / bile salts / pancreatin"
"1006951","camphor / eucalyptol / menthol"
"1006952","meprobamate / pentaerythritol"
"1006954","carbon dioxide / helium / nitrogen / oxygen"
"1006955","rutin / vincamine"
"1006956","hydroxyzine / pentaerythritol"
"1006957","sweetleaf preparation / zinc acetate"
"1006959","dehydrosanol / triamterene"
"1006960","mefruside / reserpine"
"1006961","allantoin / ichthammol"
"1006963","neostigmine / pilocarpine"
"1006964","magnesium gluconate / potassium tartrate"
"1006965","beta carotene / vitamin E"
"1006966","lidocaine / methylbenzethonium"
"1006967","magnesium oxide / magnesium sulfate"
"1006968","cysteine / methionine"
"1006969","calcium gluconate / calcium levulinate"
"1006970","acetaminophen / dimenhydrinate"
"1006971","coumarin / rutin"
"1006972","bismuth subgallate / butoxycaine / zinc oxide"
"1006973","atropine / epinephrine / tyramine"
"1006974","lidocaine / lindane"
"1006975","sulfamerazine / trimethoprim"
"1006976","cellulose / methylcellulose"
"1006977","meprobamate / theophylline"
"1006978","methocarbamol / methylnicotinate"
"1006980","dihydroergotamine / propyphenazone"
"1006981","framycetin / naphazoline"
"1006983","allantoin / thymol"
"1006984","bromhexine / cefaclor"
"1006985","dextran / phenylbutazone"
"1006986","metoclopramide / pancreatin / pepsin A"
"1006987","linoleate / omega-3 acid ethyl esters (USP) / vitamin E"
"1006988","brilliant green / gentian violet"
"1006989","hematoporphyrin / procaine"
"1006990","benzalkonium / pantothenic acid"
"1006991","hydrocortisone / natamycin / neomycin"
"1006992","merbromin / penicillin G"
"1006993","niacinamide / quinine / thiamine"
"1006994","piretanide / ramipril"
"1006995","aluminum hydroxide / aspirin / caffeine"
"1006996","estrogens, conjugated (USP) / medrogestone"
"1006997","benzocaine / salicylic acid"
"1006999","dodecyl sulfate / zinc pyrithione"
"1007000","colistin / furazolidone"
"1007001","mefruside / nifedipine"
"1007002","pentosan polysulfate / troxerutin / xanthinol"
"1007003","acebutolol / mefruside"
"1007004","chlorotheophylline / diphenhydramine"
"1007005","aspirin / quinine"
"1007006","activated charcoal / salicylic acid / sulfur"
"1007007","loratadine / povidone"
"1007008","alginic acid / carboxymethylcellulose"
"1007009","iodoquinol / papaverine / phthalylsulfathiazole"
"1007010","methyclothiazide / triamterene"
"1007011","dequalinium / dibunate"
"1007012","pantothenate / riboflavin / vitamin B6"
"1007013","chlorhexidine / muramidase / tetracaine"
"1007014","magnesium citrate / magnesium gluconate"
"1007015","estropipate / medroxyprogesterone"
"1007017","niacinamide / riboflavin"
"1007019","cinnarizine / xanthinol"
"1007021","dihydralazine / oxprenolol"
"1007023","coal tar / lactate / salicylic acid"
"1007025","aluminum acetotartrate / nonoxynol-9"
"1007028","alanine / arginine / aspartate / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / taurine / threonine / tryptophan / tyrosine / valine"
"1007029","dibasic potassium phosphate / sodium phosphate, dibasic / sodium phosphate, monobasic"
"1007030","acetaminophen / tolperisone"
"1007031","calcium lactate / magnesium sulfate"
"1007035","dequalinium / polidocanol / prednisolone"
"1007036","carbamide peroxide / edetic acid"
"1007039","betamethasone / betamethasone acetate"
"1007044","poloxamer 407 / simethicone"
"1007045","dichlorodifluoromethane / ethyl chloride"
"1007046","calcium chloride / glucose / lactate / magnesium chloride / sodium chloride"
"1007048","povidone / tetrahydrozoline"
"1007049","iodophors / isopropyl alcohol"
"1007050","dextromethorphan / guaiacolsulfonate / phenylephrine"
"1007053","ephedrine / pholcodine"
"1007054","allantoin / camphor / menthol"
"1007055","niacin / niacinamide"
"1007056","cetrimide / dimethicone"
"1007057","lysine / proline"
"1007058","buclizine / vitamin B6"
"1007059","acetaminophen / caffeine / pamabrom / vitamin B6"
"1007060","buclizine / hydroxyzine / niacin"
"1007061","dimethicone / methylnicotinate"
"1007064","glycerin / hypromellose / polyethylene glycol 400"
"1007065","carbetapentane citrate / carbetapentane tannate / phenylephrine hydrochloride / phenylephrine tannate"
"1007068","calcium carbonate / cholecalciferol / magnesium oxide"
"1007069","dibunate / guaifenesin"
"1007071","calcium chloride / glucose / glutathione / magnesium chloride / potassium chloride / sodium bicarbonate / sodium chloride / sodium phosphate, dibasic"
"1007073","docosahexaenoate / eicosapentaenoate / vitamin E"
"1007076","chlorhexidine / sodium nitrite"
"1007078","compound benzoin tincture (USP) / Podophyllum preparation"
"1007079","belladonna extract, USP / chlorpheniramine / phenylephrine / pyrilamine"
"1007082","dimethicone / glycerin"
"1007083","diltiazem / hydrochlorothiazide"
"1007084","chlorpheniramine / hydrocodone / phenylephrine / pseudoephedrine / pyrilamine"
"1007085","acetaminophen / clemastine / phenylpropanolamine"
"1007087","ascorbic acid / beta carotene / cuprous oxide / lutein / sodium selenate / vitamin E / zinc oxide"
"1007088","betamethasone dipropionate / betamethasone sodium phosphate"
"1007090","polyethylene glycol 400 / polyvinyl alcohol"
"1007091","pecan pollen extract / white hickory pollen extract"
"1007092","psyllium / sennosides, USP"
"1007094","acetic acid / oxyquinoline / ricinoleate"
"1007095","acetic acid / glycerin / oxyquinoline / ricinoleate"
"1007096","cetylpyridinium / sodium fluoride"
"1007097","dehydrocholate / pancreatin / pepsin A"
"1007098","ascorbic acid / ferrous fumarate / folic acid / liver stomach concentrate / vitamin B12"
"1007099","dehydrocholate / dimethicone / pancreatin"
"1007100","choline / polyethylene glycols"
"1007102","isopropamide / trifluoperazine"
"1007104","camylofine / dipyrone"
"1007105","astemizole / dexamethasone"
"1007107","meningococcal group A polysaccharide / meningococcal group C polysaccharide"
"1007108","diclofenac / pridinol"
"1007109","chloramphenicol / resorcinol / salicylic acid"
"1007110","bromhexine / penicillin V"
"1007112","aspirin / pyridinolcarbamate"
"1007113","alloin / phenolphthalein"
"1007115","polymyxin B / triamcinolone"
"1007116","fluorometholone / tetrahydrozoline"
"1007117","chlorpheniramine / phenyltoloxamine / pseudoephedrine"
"1007118","chlorpheniramine / phenylpropanolamine / pseudoephedrine / pyrilamine"
"1007119","acetaminophen / chlorpheniramine / dextromethorphan / phenylpropanolamine"
"1007120","magnesium oxide / vitamin B6"
"1007121","cholecalciferol / vitamin A"
"1007122","capsaicin / menthol"
"1007123","ferric ammonium citrate / folic acid"
"1007125","amdinocillin pivoxil / pivampicillin"
"1007126","clorazepate / mazindol"
"1007127","tryptophan / vitamin B6"
"1007128","alanine / glutamate / glycine"
"1007129","calcium citrate / glutamate"
"1007130","acetaminophen / dexbrompheniramine / phenylephrine"
"1007131","meclizine / vitamin B6"
"1007132","L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 6 vaccine"
"1007133","coal tar / salicylic acid / sulfur, colloidal"
"1007134","estrogens, conjugated (USP) / methyltestosterone"
"1007135","dyclonine / menthol"
"1007138","phenylephrine / shark liver oil"
"1007139","belladonna alkaloids / caffeine"
"1007140","estrogens, conjugated (USP) / meprobamate"
"1007141","acetaminophen / dextromethorphan / pseudoephedrine / pyrilamine"
"1007142","benzalkonium / salicylic acid"
"1007143","Peruvian balsam / trypsin"
"1007146","shark liver oil / vitamin E"
"1007147","homatropine / phenobarbital"
"1007148","salicylic acid / triamcinolone"
"1007149","chlorhexidine / simethicone"
"1007150","flumethasone / salicylic acid"
"1007151","cinnarizine / dobesilic acid"
"1007153","astemizole / cetrimide / oxymetazoline"
"1007155","benzocaine / lindane"
"1007156","antipyrine / ephedrine"
"1007157","guaifenesin / menthol"
"1007158","clonixin / cyclobenzaprine"
"1007161","benzydamine / dipyrone"
"1007162","atropine / hyoscyamine / phenylephrine / pseudoephedrine / scopolamine"
"1007163","nitrazepam / oxazepam / scopolamine"
"1007166","calcium carbonate / potassium chloride / sodium chloride"
"1007167","methapyrilene / pyrilamine"
"1007170","petrolatum / salicylic acid"
"1007173","folic acid / intrinsic factor / vitamin B12"
"1007174","chlorhexidine / sodium fluoride"
"1007176","beta sitosterol / guggul lipids"
"1007177","petroleum preparation / piperonyl butoxide / pyrethrins"
"1007178","coal tar / dodecyl sulfate"
"1007180","lysine / potassium bicarbonate / potassium chloride"
"1007182","vitamin A / vitamin E"
"1007184","insulin aspart protamine, human / insulin aspart, human"
"1007185","carbon dioxide / nitrous oxide"
"1007186","acetaminophen / bromelains"
"1007188","activated charcoal / methenamine"
"1007189","benzocaine / cetylpyridinium / zinc chloride"
"1007190","choline / inositol / lysine / methionine / vitamin B12"
"1007194","allantoin / clioquinol / phenol"
"1007195","myrtol / oxytetracycline"
"1007196","pantothenic acid / thiophene"
"1007198","dipyrone / propinox"
"1007199","halcinonide / neomycin"
"1007200","hydroxyzine / meclizine"
"1007201","4-cymene / chlorproethazine"
"1007202","cetrimide / diphenhydramine / moroxydine"
"1007203","dequalinium / hexetidine"
"1007204","codeine / propyphenazone"
"1007205","calcium gluconate / calcium saccharate"
"1007206","magnesium chloride / tubocurarine"
"1007207","sodium bicarbonate / sodium phosphate, monobasic"
"1007208","dexpanthenol / zinc oxide"
"1007210","dipyrone / homatropine / papaverine"
"1007211","polyoxyethylene ether / sulfur"
"1007212","bentonite / sulfur / triclosan"
"1007213","Lactobacillus acidophilus / Plantago seed"
"1007214","niacinamide / potassium"
"1007215","sheep sorrel pollen extract / yellow dock pollen extract"
"1007216","glycol salicylate / menthol"
"1007217","homatropine / scopolamine"
"1007218","ouabain / phenobarbital"
"1007220","dodecyl sulfate / lanolin"
"1007222","formaldehyde / glutaral / glyoxal"
"1007223","acetaminophen / adiphenine"
"1007224","ascorbic acid / ferrous chloride"
"1007225","triamterene / xipamide"
"1007226","citric acid / tartaric acid"
"1007227","acetaminophen / buclizine"
"1007228","aluminum hydroxide / silicon dioxide"
"1007229","fenbutrazate / phenmetrazine"
"1007230","bromhexine / sulfadiazine / tetroxoprim"
"1007231","ascorbic acid / thiamine"
"1007232","alverine / simethicone"
"1007233","butamben / tyrothricin"
"1007235","bromelains / papain / trypsin"
"1007236","cyclothiazide / triamterene"
"1007237","antipyrine / caffeine"
"1007238","aconite / codeine / Erysimum preparation"
"1007239","formaldehyde / lidocaine"
"1007240","acetiamine / aspirin"
"1007241","acexamic acid / cetrimonium"
"1007242","cobamamide / cyproheptadine"
"1007244","talc / zinc oxide"
"1007246","cobamamide / folic acid"
"1007247","chloroxylenol / undecylenate"
"1007248","calcium phosphate / phosphorus"
"1007249","fructooligosaccharide / Lactobacillus acidophilus"
"1007250","alanine / arginine / dibasic potassium phosphate / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / proline / sodium acetate / sodium chloride / threonine / tryptophan / tyrosine / valine"
"1007251","copper sulfate / ferrous fumarate / folic acid / magnesium sulfate / manganese sulfate / niacinamide / pantothenic acid / pyridoxine / riboflavin / sodium ascorbate / thiamine / vitamin B12 / zinc sulfate"
"1007252","calcium ascorbate / calcium threonate / ferrous asparto glycinate / liver stomach concentrate / succinic acid / vitamin B12"
"1007253","calcium carbonate / gelatin / magnesium oxide"
"1007254","dexpanthenol / niacinamide / riboflavin / thiamine / vitamin B6"
"1007255","benzyl alcohol / lidocaine"
"1007256","clioquinol / dexamethasone"
"1007257","phenylephrine / prednisolone"
"1007258","isoniazid / vitamin B6"
"1007259","mumps virus vaccine live, Jeryl Lynn strain / rubella virus vaccine live (Wistar RA 27-3 strain)"
"1007260","oxytetracycline / prednisolone"
"1007261","prednisolone / rifamycins"
"1007262","bisacodyl / docusate"
"1007263","estradiol / prednisolone"
"1007264","oxyquinoline / prednisolone"
"1007265","nitric oxide / nitrogen"
"1007266","lactate / pramoxine"
"1007267","pramoxine / zinc sulfate"
"1007269","acetaminophen / guaifenesin / pseudoephedrine"
"1007270","inositol / niacin"
"1007271","catalase / orgotein"
"1007272","alanine / arginine / aspartate / glucose / glutamate / glycine / histidine / isoleucine / leucine / lysine / methionine / phenylalanine / proline / serine / threonine / tryptophan / tyrosine / valine"
"1007273","activated charcoal / calcium carbonate"
"1007274","glucose / potassium chloride / potassium lactate / sodium chloride / sodium phosphate, monobasic"
"1007275","ethanol / resorcinol"
"1007276","calcium phosphate / melatonin"
"1007277","benzocaine / ethanol / tannic acid"
"1007278","isopropyl alcohol / salicylic acid"
"1007279","invert sugar / sodium chloride"
"1007281","docusate / sorbitol"
"1007282","cyclamate / saccharin"
"1007285","ergocalciferol / vitamin A"
"1007286","ephedrine / ethylmorphine"
"1007287","insulin, prompt zinc, human / ultralente insulin, human"
"1007289","calamine / dimethicone / zinc oxide"
"1007290","acellular pertussis vaccine, inactivated / diphtheria toxoid vaccine, inactivated / poliovirus vaccine inactivated, type 1 (Mahoney) / poliovirus vaccine inactivated, type 2 (MEF-1) / poliovirus vaccine inactivated, type 3 (Saukett) / tetanus toxoid vaccine, inactivated"
"1007291","potassium phosphate / sodium phosphate, dibasic"
"1007292","diphenhydramine / niacin"
"1007293","codeine / potassium"
"1007294","dexchlorpheniramine / methscopolamine / phenylephrine"
"1007296","histamine / menthol"
"1007297","guaiacolsulfonate / guaifenesin"
"1007300","allantoin / benzocaine / dimethicone / petrolatum"
"1007301","guaiacolsulfonate / zipeprol"
"1007302","guaifenesin / phenobarbital / theophylline"
"1007307","buthiazide / dihydralazine / metipranolol"
"1007308","borage oil / gamma linoleic acid"
"1007309","choline / glycerin"
"1007310","ascorbic acid / copper sulfate / ferrous fumarate / folic acid / vitamin B12"
"1007311","benzocaine / glycerin / menthol"
"1007312","benzocaine / glycerin"
"1007313","alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / sodium phosphate, dibasic / threonine / tryptophan / tyrosine / valine"
"1007314","alanine / arginine / glycine / histidine / isoleucine / leucine / lysine / magnesium chloride / methionine / phenylalanine / potassium chloride / proline / serine / sodium chloride / sodium phosphate / threonine / tryptophan / tyrosine / valine"
"1007315","glycine / sodium chloride"
"1007316","dexpanthenol / magnesium sulfate / manganese sulfate / niacinamide / pyridoxine / riboflavin / thiamine / vitamin B12 / zinc sulfate"
"1007318","menthol / selenium sulfide"
"1007319","chloroquine / proguanil"
"1007320","ascorbic acid / biotin / folic acid / niacin / pantothenate / pyridoxine / riboflavin / thiamine / vitamin B12"
"1007322","benzocaine / cetylpyridinium / menthol / zinc chloride"
"1007323","butabarbital / methamphetamine"
"1007326","ascorbic acid / folic acid / polysaccharide iron complex / vitamin B12"
"1007327","folic acid / iron carbonyl"
"1007328","benzethonium / menthol"
"1007329","ibuprofen / phenylephrine"
"1007330","pentaerythritol / phenobarbital"
"1007331","metronidazole / scopolamine"
"1007332","benzydamine / hexetidine"
"1007334","hydrocortisone / lactate"
"1007335","aluminum acetate / benzethonium"
"1007336","dexchlorpheniramine / dextromethorphan / phenylephrine / pyrilamine"
"1007337","aspirin / isosorbide"
"1007338","glucose / lactate / magnesium chloride / potassium chloride / potassium phosphate / sodium chloride"
"1007339","betamethasone / fusidate"
"1007340","chlorthalidone / metoprolol"
"1007341","vitamin B6 / zinc picolinate"
"1007342","linoleate / ricinoleate"
"1007343","fluorometholone / neomycin"
"1007344","taurine / vitamin B6"
"1007345","doxylamine / vitamin B6"
"1007346","allantoin / hexachlorophene / squalene"
"1007347","chloroxylenol / pramoxine / zinc acetate"
"1007348","estrogens, esterified (USP) / methyltestosterone"
"1007350","chromous chloride / copper sulfate / manganese sulfate / selenious acid / zinc sulfate"
"1007352","bromelains / papain"
"1007353","aspirin / chlorpheniramine / dextromethorphan"
"1007354","chlorpheniramine / dihydrocodeine / phenylephrine / phenylpropanolamine"
"1007355","calcium carbonate / monofluorophosphate"
"1007356","ascorbic acid / bromelains"
"1007357","pramoxine / zinc acetate"
"1007358","glycerin / hypromellose / naphazoline"
"1007360","hydrochlorothiazide / pindolol"
"1007362","flumethasone / neomycin"
"1007363","benzoyl peroxide / oxyquinoline"
"1007364","brompheniramine / guaifenesin / phenylephrine"
"1007367","aluminum hydroxide / carbenoxolone"
"1007368","anisotropine / phenobarbital"
"1007369","carboxymethylcellulose / povidone"
"1007372","potassium gluconate / vitamin B6"
"1007373","ibuprofen / vitamin B12"
"1007374","hyoscyamine / methenamine / methylene blue / phenyl salicylate / sodium phosphate, monobasic"
"1007375","menthol / methyl salicylate / methylnicotinate"
"1007376","pentoxifylline / procyanidolic oligomer"
"1007378","calcium carbonate / cholecalciferol / vitamin K1"
"1007379","aluminum hydroxide / bismuth subnitrate / magnesium hydroxide"
"1007380","diazepam / isopropamide"
"1007381","nitrofurantoin / tetracaine"
"1007382","sodium bitartrate / sodium perborate"
"1007383","attapulgite / morphine"
"1007384","piroxicam / vitamin B12"
"1007388","lactase / rennet"
"1007390","sodium fluoride / stannous fluoride"
"1007391","bismuth subgallate / hydrocortisone"
"1007393","bismuth subgallate / phthalylsulfathiazole"
"1007394","methylparaben / propylparaben"
"1007396","colloidal oatmeal / salicylic acid"
"1007397","glucosamine hydrochloride / glucosamine sulfate"
"1007398","ascorbic acid / ferrous fumarate / folic acid / intrinsic factor"
"1007399","amylase / lipase"
"1007400","dihydroergocornine / dihydroergocristine / dihydroergocryptine"
"1007403","calcium chloride / glucose / potassium chloride / sodium chloride"
"1007405","insulin, prompt zinc, human / lente insulin, human"
